metric_name,metric_value,metric_source,metric_schema,observation_level,episode_index,source_line_start,source_line_end,trajectory_id,benchmark,base_model,harness_family,agent_model,batch_id,configuration_id,checkpoint_reference,evaluation_sample_size,metric_value_raw,source_reference,normalized_progress
accuracy,0.02346041055718475,metrics.json,top_level_metrics,final_only,2,,,24077d44f6ce074178e1,ArenaHardWriting,SmolLM3-3B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::ArenaHardWriting::SmolLM3-3B-Base,,,0.02346041055718475,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/arenahardwriting_HuggingFaceTB_SmolLM3-3B-Base_16853476/metrics.json,1.0
accuracy,0.38968915845337376,metrics.json,top_level_metrics,final_only,7,,,241fe20ed4070a966ceb,GSM8K,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run2,codex_non_api_high_gpt-5.3-codex_10h_run2::GSM8K::Gemma-3-4B-PT,,,0.38968915845337376,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_google_gemma-3-4b-pt_16917251/metrics.json,1.0
accuracy,0.44200151630022744,metrics.json,top_level_metrics,final_only,13,,,2432c636e21b66cfd444,GSM8K,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_reprompt_gpt-5.4_10h,codex_non_api_high_reprompt_gpt-5.4_10h::GSM8K::Gemma-3-4B-PT,,,0.44200151630022744,data/PostTrainBench-Trajectories/codex_non_api_high_reprompt_gpt-5.4_10h/gsm8k_google_gemma-3-4b-pt_17073342/metrics.json,1.0
accuracy,0.09090909090909091,task/eval_v2.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.09090909090909091,task/eval_v2.json,1.0
accuracy,0.1346153846153846,task/eval_v3.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.1346153846153846,task/eval_v3.json,1.0
accuracy,0.17857142857142858,task/eval_v4.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.17857142857142858,task/eval_v4.json,1.0
accuracy,0.08333333333333333,task/eval_v1_10.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.08333333333333333,task/eval_v1_10.json,1.0
accuracy,0.021739130434782608,task/eval_v5_epoch1.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.021739130434782608,task/eval_v5_epoch1.json,1.0
accuracy,0.1111111111111111,task/eval_v5.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.1111111111111111,task/eval_v5.json,1.0
accuracy,0.06521739130434782,task/eval_v5_epoch2.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.06521739130434782,task/eval_v5_epoch2.json,1.0
accuracy,0.03333333333333333,task/eval_v6.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.03333333333333333,task/eval_v6.json,1.0
accuracy,0.08695652173913043,task/eval_v4_epoch1.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.08695652173913043,task/eval_v4_epoch1.json,1.0
accuracy,0.2692307692307692,task/eval_quick.json,workspace_json,intermediate,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.2692307692307692,task/eval_quick.json,1.0
accuracy,0.21328996282527882,metrics.json,top_level_metrics,final_only,10,,,2452e757ad87258124bd,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Gemma-3-4B-PT,,,0.21328996282527882,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/arenahardwriting_google_gemma-3-4b-pt_16855642/metrics.json,1.0
accuracy,0.21341463414634146,metrics.json,top_level_metrics,final_only,5,,,24e4829d7027c20629ff,HumanEval,Qwen3-1.7B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::HumanEval::Qwen3-1.7B-Base,,,0.21341463414634146,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/humaneval_Qwen_Qwen3-1.7B-Base_16935969/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,2519fcbf52908ee3ef13,AIME 2025,SmolLM3-3B-Base,OpenCode,GLM-5,opencode_zai_glm-5_10h_run2,opencode_zai_glm-5_10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16854747/metrics.json,1.0
accuracy,0.3169642857142857,metrics.json,top_level_metrics,final_only,5,,,25432376bbb2190bddce,GPQA Main,Qwen3-4B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run2,codex_non_api_high_gpt-5.4_10h_run2::GPQA Main::Qwen3-4B-Base,,,0.3169642857142857,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run2/gpqamain_Qwen_Qwen3-4B-Base_16935655/metrics.json,1.0
accuracy,0.1,task/eval_results_v5.json,workspace_json,intermediate,7,,,2569b26991eb1311e7ec,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.1,task/eval_results_v5.json,1.0
accuracy,0.06666666666666667,task/eval_results_v2.json,workspace_json,intermediate,7,,,2569b26991eb1311e7ec,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.06666666666666667,task/eval_results_v2.json,1.0
accuracy,0.13333333333333333,task/eval_results_v1.json,workspace_json,intermediate,7,,,2569b26991eb1311e7ec,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.13333333333333333,task/eval_results_v1.json,1.0
accuracy,0.16666666666666666,metrics.json,top_level_metrics,final_only,7,,,2569b26991eb1311e7ec,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.16666666666666666,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16845513/metrics.json,1.0
accuracy,0.4268292682926829,metrics.json,top_level_metrics,final_only,6,,,257533b49b827068ab29,HumanEval,Gemma-3-4B-PT,Claude,Claude Sonnet 4.6,claude_non_api_claude-sonnet-4-6_10h,claude_non_api_claude-sonnet-4-6_10h::HumanEval::Gemma-3-4B-PT,,,0.4268292682926829,data/PostTrainBench-Trajectories/claude_non_api_claude-sonnet-4-6_10h/humaneval_google_gemma-3-4b-pt_16862479/metrics.json,1.0
accuracy,0.30977100422679993,metrics.json,top_level_metrics,final_only,0,,,2575a2d9532c1e59736f,HealthBench,Gemma-3-4B-PT,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run2,glmx_glm-5.2-preview_1m__10h_run2::HealthBench::Gemma-3-4B-PT,,,0.30977100422679993,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/healthbench_google_gemma-3-4b-pt_17341953/metrics.json,1.0
by_axis.accuracy,0.3384201077199282,metrics.json,top_level_metrics,final_only,0,,,2575a2d9532c1e59736f,HealthBench,Gemma-3-4B-PT,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run2,glmx_glm-5.2-preview_1m__10h_run2::HealthBench::Gemma-3-4B-PT,,,0.3384201077199282,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/healthbench_google_gemma-3-4b-pt_17341953/metrics.json,1.0
accuracy,0.6755117513267627,metrics.json,top_level_metrics,final_only,0,,,25b064a88c7a4e965a3a,GSM8K,Gemma-3-4B-PT,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run2,claude_non_api_max_claude-opus-4-8_10h_run2::GSM8K::Gemma-3-4B-PT,,,0.6755117513267627,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_google_gemma-3-4b-pt_17325000/metrics.json,1.0
accuracy,0.21952208331251843,metrics.json,top_level_metrics,final_only,0,,,2637b7968cefb4013439,HealthBench,Gemma-3-4B-PT,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.21952208331251843,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/healthbench_google_gemma-3-4b-pt_17134180/metrics.json,1.0
by_axis.accuracy,0.31538001196888094,metrics.json,top_level_metrics,final_only,0,,,2637b7968cefb4013439,HealthBench,Gemma-3-4B-PT,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.31538001196888094,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/healthbench_google_gemma-3-4b-pt_17134180/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,2698963efc425f6a7a86,AIME 2025,SmolLM3-3B-Base,OpenCode,GLM-5,opencode_zai_glm-5_10h_run1,opencode_zai_glm-5_10h_run1::AIME 2025::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16854747/metrics.json,1.0
accuracy,0.16666666666666666,metrics.json,top_level_metrics,final_only,2,,,26d3d69d296d0f2eef48,AIME 2025,SmolLM3-3B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run3,opencode_opencode_gemini-3.1-pro_10h_run3::AIME 2025::SmolLM3-3B-Base,,,0.16666666666666666,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run3/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16872365/metrics.json,1.0
accuracy,0.03333333333333333,metrics.json,top_level_metrics,final_only,7,,,274adc6398a15336353b,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Sonnet 4.6,claude_non_api_claude-sonnet-4-6_10h,claude_non_api_claude-sonnet-4-6_10h::AIME 2025::Qwen3-1.7B-Base,,,0.03333333333333333,data/PostTrainBench-Trajectories/claude_non_api_claude-sonnet-4-6_10h/aime2025_Qwen_Qwen3-1.7B-Base_16861030/metrics.json,1.0
acc,0.34,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.34,2779f9e24ddd6937af03:command_output,1.0
acc,0.38,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.38,2779f9e24ddd6937af03:command_output,1.0
acc,0.28,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.28,2779f9e24ddd6937af03:command_output,1.0
acc,0.4,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.4,2779f9e24ddd6937af03:command_output,1.0
acc,0.48,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.48,2779f9e24ddd6937af03:command_output,1.0
acc,0.30357142857142855,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.30357142857142855,2779f9e24ddd6937af03:command_output,1.0
acc,0.3,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.3,2779f9e24ddd6937af03:command_output,1.0
acc,0.24,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.24,2779f9e24ddd6937af03:command_output,1.0
acc,0.42,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.42,2779f9e24ddd6937af03:command_output,1.0
acc,0.46,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.46,2779f9e24ddd6937af03:command_output,1.0
acc,0.32,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.32,2779f9e24ddd6937af03:command_output,1.0
acc,0.296875,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.296875,2779f9e24ddd6937af03:command_output,1.0
acc,0.3013392857142857,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.3013392857142857,2779f9e24ddd6937af03:command_output,1.0
acc,0.36,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.36,2779f9e24ddd6937af03:command_output,1.0
acc,0.22321428571428573,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.22321428571428573,2779f9e24ddd6937af03:command_output,1.0
acc,0.265625,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.265625,2779f9e24ddd6937af03:command_output,1.0
acc,0.28348214285714285,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.28348214285714285,2779f9e24ddd6937af03:command_output,1.0
acc,0.3080357142857143,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.3080357142857143,2779f9e24ddd6937af03:command_output,1.0
acc,0.05,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.05,2779f9e24ddd6937af03:command_output,1.0
acc,0.31026785714285715,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.31026785714285715,2779f9e24ddd6937af03:command_output,1.0
acc,0.29464285714285715,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.29464285714285715,2779f9e24ddd6937af03:command_output,1.0
acc,0.3125,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.3125,2779f9e24ddd6937af03:command_output,1.0
acc,0.3392857142857143,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.3392857142857143,2779f9e24ddd6937af03:command_output,1.0
acc,0.30580357142857145,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.30580357142857145,2779f9e24ddd6937af03:command_output,1.0
acc,0.328125,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.328125,2779f9e24ddd6937af03:command_output,1.0
acc,0.32589285714285715,command_output,regex,diagnostic,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.32589285714285715,2779f9e24ddd6937af03:command_output,1.0
accuracy,0.30580357142857145,metrics.json,top_level_metrics,final_only,5,,,2779f9e24ddd6937af03,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GPQA Main::SmolLM3-3B-Base,,,0.30580357142857145,data/PostTrainBench-Trajectories/codex_non_api_xhigh_reprompt_gpt-5.5_10h/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17138227/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,279b9342d4dd917f4a93,AIME 2025,Qwen3-1.7B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2::AIME 2025::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_16853390/metrics.json,1.0
accuracy,0.25669642857142855,metrics.json,top_level_metrics,final_only,7,,,27ed3d2787476b07e94b,GPQA Main,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::GPQA Main::Gemma-3-4B-PT,,,0.25669642857142855,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/gpqamain_google_gemma-3-4b-pt_16852423/metrics.json,1.0
accuracy,0.21896698556547192,metrics.json,top_level_metrics,final_only,7,,,2899e0a0c825f59764a5,HealthBench,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_reprompt_gpt-5.4_10h,codex_non_api_high_reprompt_gpt-5.4_10h::HealthBench::Gemma-3-4B-PT,,,0.21896698556547192,data/PostTrainBench-Trajectories/codex_non_api_high_reprompt_gpt-5.4_10h/healthbench_google_gemma-3-4b-pt_17073344/metrics.json,1.0
by_axis.accuracy,0.3084979054458408,metrics.json,top_level_metrics,final_only,7,,,2899e0a0c825f59764a5,HealthBench,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_reprompt_gpt-5.4_10h,codex_non_api_high_reprompt_gpt-5.4_10h::HealthBench::Gemma-3-4B-PT,,,0.3084979054458408,data/PostTrainBench-Trajectories/codex_non_api_high_reprompt_gpt-5.4_10h/healthbench_google_gemma-3-4b-pt_17073344/metrics.json,1.0
accuracy,0.5852918877937832,metrics.json,top_level_metrics,final_only,3,,,28a5f423c91e226729cf,GSM8K,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GSM8K::Gemma-3-4B-PT,,,0.5852918877937832,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/gsm8k_google_gemma-3-4b-pt_16787193/metrics.json,1.0
accuracy,0.08712784588441332,metrics.json,top_level_metrics,final_only,3,,,28ab96869ce48ff2d501,ArenaHardWriting,Qwen3-4B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run2,claude_non_api_claude-opus-4-7_10h_run2::ArenaHardWriting::Qwen3-4B-Base,,,0.08712784588441332,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run2/arenahardwriting_Qwen_Qwen3-4B-Base_17123802/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,28eca58ffeed612e6438,GPQA Main,SmolLM3-3B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::GPQA Main::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_16853477/metrics.json,1.0
accuracy,0.16666666666666666,metrics.json,top_level_metrics,final_only,0,,,294cb2ef795ee11b93ba,AIME 2025,Qwen3-4B-Base,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run2,claude_non_api_max_claude-opus-4-8_10h_run2::AIME 2025::Qwen3-4B-Base,,,0.16666666666666666,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/aime2025_Qwen_Qwen3-4B-Base_17325003/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,2,,,296294d5a2b5c28df094,AIME 2025,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run2,codex_non_api_gpt-5.3-codex_10h_run2::AIME 2025::Qwen3-4B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/aime2025_Qwen_Qwen3-4B-Base_16853740/metrics.json,1.0
accuracy,0.5435936315390447,metrics.json,top_level_metrics,final_only,4,,,29b3cce86173b2d89287,GSM8K,Qwen3-1.7B-Base,OpenCode,GLM-5,opencode_zai_glm-5_10h_run1,opencode_zai_glm-5_10h_run1::GSM8K::Qwen3-1.7B-Base,,,0.5435936315390447,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run1/gsm8k_Qwen_Qwen3-1.7B-Base_16854401/metrics.json,1.0
accuracy,0.84,metrics.json,top_level_metrics,final_only,2,,,29bbd6c61af4715a37a2,BFCL,Qwen3-1.7B-Base,Claude,Claude Sonnet 4.6,claude_non_api_claude-sonnet-4-6_10h,claude_non_api_claude-sonnet-4-6_10h::BFCL::Qwen3-1.7B-Base,,,0.84,data/PostTrainBench-Trajectories/claude_non_api_claude-sonnet-4-6_10h/bfcl_Qwen_Qwen3-1.7B-Base_16861078/metrics.json,1.0
